"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","subphylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","cell_id"
"Acarnus erithacus","Laubenfels, 1927",63669,"Animalia","Porifera","","Demospongiae","Poecilosclerida","",NA,"","Acarnidae","Acarnus",NA,"erithacus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:7812","Andy Lamb",NA,"","2008-08-29",2008,8,29,"HumanObservation","Race Point",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,85,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Acarnus erithacus","","",416
"Acarnus erithacus","Laubenfels, 1927",63669,"Animalia","Porifera","","Demospongiae","Poecilosclerida","",NA,"","Acarnidae","Acarnus",NA,"erithacus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:14172","Andy Lamb",NA,"","2011-02-26",2011,2,26,"HumanObservation","wreck of the Point Grey",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,47,NA,"present","","Count: some",NA,"","native","unlisted","",NA,"","","Acarnus erithacus","","",415
"Acarnus erithacus","Laubenfels, 1927",63669,"Animalia","Porifera","","Demospongiae","Poecilosclerida","",NA,"","Acarnidae","Acarnus",NA,"erithacus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:15458","Andy Lamb",NA,"","2012-10-06",2012,10,6,"HumanObservation","Virago Channel",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,41,NA,"present","","",2,"","native","unlisted","",NA,"","","Acarnus erithacus","","",393
"Acarnus erithacus","Laubenfels, 1927",63669,"Animalia","Porifera","","Demospongiae","Poecilosclerida","",NA,"","Acarnidae","Acarnus",NA,"erithacus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:15566","Andy Lamb",NA,"","2012-10-06",2012,10,6,"HumanObservation","Spotlight Cove",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,92,NA,"present","","",1,"","native","unlisted","",NA,"","","Acarnus erithacus","","",325
"Acarnus erithacus","Laubenfels, 1927",63669,"Animalia","Porifera","","Demospongiae","Poecilosclerida","",NA,"","Acarnidae","Acarnus",NA,"erithacus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:16665","Andy Lamb",NA,"","2015-01-01",2015,1,1,"HumanObservation","Virago Point",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,56,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Acarnus erithacus","","",392
"Amphilectus digitatus","(Miklucho-Maclay, 1870)",459874,"Animalia","Porifera","","Demospongiae","Poecilosclerida","",NA,"","Esperiopsidae","Amphilectus",NA,"digitatus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:230","Andy Lamb",NA,"","1981-05-31",1981,5,31,"HumanObservation","Collinson Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,55,NA,"present","","",NA,"","native","unlisted","",NA,"","","Amphilectus digitatus","","",42
"Amphilectus digitatus","(Miklucho-Maclay, 1870)",459874,"Animalia","Porifera","","Demospongiae","Poecilosclerida","",NA,"","Esperiopsidae","Amphilectus",NA,"digitatus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:695","Andy Lamb",NA,"","1993-08-16",1993,8,16,"HumanObservation","Mathews Point",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,72,NA,"present","","Count: some",NA,"","native","unlisted","",NA,"","","Amphilectus digitatus","","",43
"Amphilectus digitatus","(Miklucho-Maclay, 1870)",459874,"Animalia","Porifera","","Demospongiae","Poecilosclerida","",NA,"","Esperiopsidae","Amphilectus",NA,"digitatus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:1002","Andy Lamb",NA,"","1994-09-10",1994,9,10,"HumanObservation","Mary Anne Point",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,79,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Amphilectus digitatus","","",45
"Amphilectus digitatus","(Miklucho-Maclay, 1870)",459874,"Animalia","Porifera","","Demospongiae","Poecilosclerida","",NA,"","Esperiopsidae","Amphilectus",NA,"digitatus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:2854","Charlie Gibbs",NA,"","1999-07-31",1999,7,31,"HumanObservation","Mathews Point",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,60,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Amphilectus digitatus","","",43
"Amphilectus digitatus","(Miklucho-Maclay, 1870)",459874,"Animalia","Porifera","","Demospongiae","Poecilosclerida","",NA,"","Esperiopsidae","Amphilectus",NA,"digitatus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:6727","Andy Lamb",NA,"","2008-04-27",2008,4,27,"HumanObservation","Mathews Point",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,89,NA,"present","","Count: some",NA,"","native","unlisted","",NA,"","","Amphilectus digitatus","","",43
