id,parentId,iNaturalistTaxonName,commonName,rank,iNaturalistTaxonImage
48151,47124,Lamiales,"Mints, Plantains, Olives, and Allies",order,https://inaturalist-open-data.s3.amazonaws.com/photos/45809243/medium.jpeg
48232,47124,Ranunculales,"Buttercups, Poppies, and Allies",order,https://inaturalist-open-data.s3.amazonaws.com/photos/10459/medium.jpg
48515,47124,Solanales,"nightshades, bindweeds, gooseweeds, and allies",order,https://inaturalist-open-data.s3.amazonaws.com/photos/50520559/medium.jpg
48526,47124,Dipsacales,"honeysuckles, moschatels, and allies",order,https://inaturalist-open-data.s3.amazonaws.com/photos/5417/medium.jpg
48700,47124,Apiales,"carrots, ivies, and allies",order,https://static.inaturalist.org/photos/39794882/medium.jpeg
48796,47124,Malvales,"Mallows, Rock Roses, and Allies",order,https://static.inaturalist.org/photos/3035871/medium.JPG
49669,47124,Santalales,"sandalwoods, mistletoes, and allies",order,https://inaturalist-open-data.s3.amazonaws.com/photos/250082551/medium.jpg
50898,47124,Magnoliales,"magnolias, nutmegs, and allies",order,https://static.inaturalist.org/photos/16050587/medium.jpg
51120,47124,Nymphaeales,"Waterlilies, Fanworts, and Allies",order,https://inaturalist-open-data.s3.amazonaws.com/photos/3008652/medium.JPG
51820,47124,Malpighiales,"Nances, Willows, and Allies",order,https://inaturalist-open-data.s3.amazonaws.com/photos/57932018/medium.jpg
55328,121943,Ophioglossales,adder's-tongues and allies,order,https://inaturalist-open-data.s3.amazonaws.com/photos/60642378/medium.jpg
58770,58769,Selaginellaceae,Spikemoss Family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/1910623/medium.jpg
60114,60113,Isoetaceae,Quillwort family,family,https://static.inaturalist.org/photos/62761189/medium.jpg
60244,47124,Piperales,"pepper plants, birthworts, and allies",order,https://inaturalist-open-data.s3.amazonaws.com/photos/63234380/medium.jpg
70233,47124,Oxalidales,"Woodsorrels, Quandongs, and Allies",order,https://static.inaturalist.org/photos/36921206/medium.jpeg
71272,47124,Aquifoliales,Hollies and Allies,order,https://inaturalist-open-data.s3.amazonaws.com/photos/236523238/medium.jpeg
71275,47124,Brassicales,"Mustards, Capers, and Allies",order,https://inaturalist-open-data.s3.amazonaws.com/photos/128540743/medium.jpg
71289,47124,Saxifragales,"saxifrages, stonecrops, and allies",order,https://inaturalist-open-data.s3.amazonaws.com/photos/1539441/medium.jpg
523723,47124,Boraginales,borages,order,https://inaturalist-open-data.s3.amazonaws.com/photos/66417631/medium.jpeg
47122,47123,Fabaceae,Legumes,family,https://inaturalist-open-data.s3.amazonaws.com/photos/167983252/medium.jpeg
47131,71289,Grossulariaceae,Gooseberry Family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/50463241/medium.jpg
47148,47132,Rosaceae,rose family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/2066379/medium.JPG
47151,48151,Scrophulariaceae,figwort family,family,https://static.inaturalist.org/photos/55578/medium.jpg
47161,47162,Cyperaceae,Sedges,family,https://inaturalist-open-data.s3.amazonaws.com/photos/297489762/medium.jpg
47194,47195,Cornaceae,Dogwood family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/79182213/medium.jpg
47204,71275,Brassicaceae,mustard family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/17880512/medium.jpg
47217,47218,Orchidaceae,Orchids,family,https://inaturalist-open-data.s3.amazonaws.com/photos/108347006/medium.jpeg
47322,48151,Orobanchaceae,broomrape family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/218490138/medium.jpeg
47328,47329,Liliaceae,lily family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/4233595/medium.jpg
47332,48232,Papaveraceae,Poppy Family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/178340187/medium.jpg
47362,47363,Apocynaceae,Dogbane Family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/138510430/medium.jpeg
47365,47366,Portulacaceae,purslane family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/68142546/medium.jpeg
47434,47162,Poaceae,Grasses,family,https://inaturalist-open-data.s3.amazonaws.com/photos/76692662/medium.jpg
47539,47540,Celastraceae,staff-vine family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/244246545/medium.jpg
47555,47556,Taxus,yews,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/8502/medium.jpg
47567,51820,Salicaceae,willow family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/79452056/medium.jpeg
47599,47218,Asparagaceae,agave and allies,family,https://inaturalist-open-data.s3.amazonaws.com/photos/3721262/medium.JPG
47604,47605,Asteraceae,"Sunflowers, Daisies, Asters, and Allies",family,https://inaturalist-open-data.s3.amazonaws.com/photos/72961012/medium.jpg
47689,47690,Geraniaceae,Geranium family,family,https://static.inaturalist.org/photos/21874983/medium.jpeg
47693,47363,Rubiaceae,madder family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/217150548/medium.jpeg
47733,48151,Oleaceae,olive family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/7363/medium.jpg
47747,47748,Equisetaceae,horsetail family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/50758026/medium.jpg
47759,70233,Oxalidaceae,Woodsorrel Family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/95604542/medium.jpeg
47781,47218,Iridaceae,iris family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/3777403/medium.jpg
47790,47791,Onagraceae,evening primrose family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/16678238/medium.jpg
47852,47853,Fagaceae,beech family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/281236060/medium.jpeg
47890,47181,Balsaminaceae,balsam family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/160080301/medium.jpg
48040,47605,Campanulaceae,bellflower family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/2198759/medium.JPG
48064,47181,Primulaceae,primrose family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/15229725/medium.jpeg
48072,48073,Alismataceae,Water-Plantain family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/152256387/medium.jpeg
48150,523723,Boraginaceae,borage family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/31342774/medium.jpg
48231,48232,Ranunculaceae,buttercup family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/3063606/medium.jpg
48382,47366,Polygonaceae,knotweed family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/6818849/medium.jpg
48386,71289,Saxifragaceae,saxifrage family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/32017311/medium.jpeg
48516,48515,Solanaceae,nightshade family,family,https://static.inaturalist.org/photos/4608305/medium.jpeg
48527,48526,Caprifoliaceae,honeysuckle family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/29884886/medium.jpg
48536,48073,Araceae,Arum Family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/5700/medium.jpg
48567,47366,Caryophyllaceae,pink family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/7017/medium.jpg
48623,48151,Lamiaceae,Mint Family,family,https://static.inaturalist.org/photos/72305606/medium.jpg
48694,47162,Typhaceae,"bulrushes, cattails, and allies",family,https://inaturalist-open-data.s3.amazonaws.com/photos/33177903/medium.jpeg
48699,48700,Apiaceae,carrot family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/8872/medium.jpg
48797,48796,Malvaceae,Mallow and Hibiscus Family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/338212054/medium.jpg
48874,47729,Anacardiaceae,Cashew Family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/56402931/medium.jpg
48932,47181,Polemoniaceae,phlox family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/1215798/medium.
49035,47853,Myricaceae,wax trees and shrubs,family,https://inaturalist-open-data.s3.amazonaws.com/photos/16145/medium.jpg
49041,47132,Rhamnaceae,buckthorn family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/80456202/medium.jpg
49155,47853,Betulaceae,birch family,family,https://static.inaturalist.org/photos/8119202/medium.jpg
49289,48232,Berberidaceae,barberry family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/14991/medium.jpg
49464,47329,Melanthiaceae,"Herb-Paris, False Hellebores, Trilliums and allies",family,https://inaturalist-open-data.s3.amazonaws.com/photos/129437915/medium.jpg
50313,48796,Thymelaeaceae,Stringbarks,family,https://inaturalist-open-data.s3.amazonaws.com/photos/11609675/medium.jpg
50638,48151,Plantaginaceae,Plantain Family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/11147978/medium.jpg
50828,51820,Violaceae,Violet Family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/19508334/medium.jpeg
51121,51120,Nymphaeaceae,Waterlily Family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/115591053/medium.jpeg
51308,51820,Linaceae,Flax Family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/15494/medium.jpg
51337,71275,Limnanthaceae,meadowfoam family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/27886/medium.jpg
51821,51820,Euphorbiaceae,Spurge Family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/10222510/medium.jpg
51885,47132,Urticaceae,Nettle Family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/60191852/medium.jpeg
51890,71289,Crassulaceae,stonecrop family,family,https://static.inaturalist.org/photos/76474024/medium.jpg
51937,47366,Droseraceae,Sundew Family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/9788583/medium.jpg
52327,47366,Amaranthaceae,Amaranth family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/107903812/medium.jpeg
52345,48515,Convolvulaceae,bindweed family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/73482456/medium.jpg
52469,47195,Hydrangeaceae,hydrangea family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/154345374/medium.jpeg
52615,48073,Zosteraceae,Seagrasses,family,https://inaturalist-open-data.s3.amazonaws.com/photos/170768896/medium.jpg
52642,47162,Juncaceae,Rushes and Allies,family,https://inaturalist-open-data.s3.amazonaws.com/photos/306524062/medium.jpg
52649,47181,Sarraceniaceae,New World pitcher plants,family,https://inaturalist-open-data.s3.amazonaws.com/photos/65500510/medium.jpg
52849,48700,Araliaceae,ivy family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/8874/medium.jpg
52860,60244,Aristolochiaceae,birthwort family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/29514907/medium.jpg
53581,50898,Magnoliaceae,magnolia family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/134684137/medium.jpg
53781,47132,Cannabaceae,Hackberry Family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/37853509/medium.jpeg
53855,71272,Aquifoliaceae,holly family,family,https://static.inaturalist.org/photos/240827687/medium.jpg
54330,71275,Tropaeolaceae,nasturtium family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/159576633/medium.jpg
54497,47853,Juglandaceae,walnut family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/49858650/medium.jpeg
55329,55328,Ophioglossaceae,adder's-tongue family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/111297641/medium.jpg
55849,47218,Amaryllidaceae,"amaryllis, onions, and allies",family,https://inaturalist-open-data.s3.amazonaws.com/photos/9537450/medium.jpeg
56235,47363,Gentianaceae,gentian family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/200324833/medium.jpeg
57279,47729,Simaroubaceae,Quassia Family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/11856/medium.jpg
57860,48151,Lentibulariaceae,bladderwort family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/11000816/medium.jpg
58321,47729,Sapindaceae,soapberry family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/27342760/medium.jpeg
58771,58770,Selaginella,Spikemosses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/20479/medium.jpg
58935,47791,Lythraceae,lythrum family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/176257719/medium.jpeg
59109,48073,Potamogetonaceae,pondweed family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/102629371/medium.jpg
59992,49669,Santalaceae,sandalwood family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/250082606/medium.jpg
60115,60114,Isoetes,quillworts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/191486211/medium.jpeg
60205,71289,Haloragaceae,water milfoil family,family,https://static.inaturalist.org/photos/227196307/medium.jpg
60266,48073,Juncaginaceae,Arrowgrass family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/14177/medium.jpg
61091,48073,Ruppiaceae,widgeonweed family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/13704943/medium.jpeg
62369,47605,Menyanthaceae,bogbean family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/6099661/medium.jpg
64552,48151,Phrymaceae,lopseed family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/177471315/medium.jpg
64695,47132,Elaeagnaceae,oleaster family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/20487/medium.jpg
71408,51120,Cabombaceae,fanwort family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/219538333/medium.jpg
71412,51820,Hypericaceae,St. John's wort family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/23343255/medium.jpg
71417,47366,Montiaceae,Pussypaw Family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/48773246/medium.jpg
71422,48073,Scheuchzeriaceae,Pod-grass family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/149325932/medium.jpeg
71426,48073,Tofieldiaceae,tofieldia family,family,https://static.inaturalist.org/photos/149749841/medium.jpg
133387,47181,Ericaceae,heath family,family,https://static.inaturalist.org/photos/27053770/medium.jpg
781703,48526,Viburnaceae,elder family,family,https://static.inaturalist.org/photos/2419980/medium.jpg
47130,47131,Ribes,currants and gooseberries,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/117502191/medium.jpeg
47193,47194,Cornus,dogwoods,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/37787988/medium.jpeg
47561,47562,Pinus,pines,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/54643374/medium.jpeg
47566,47567,Populus,"poplars, cottonwoods, and aspens",genus,https://static.inaturalist.org/photos/369142208/medium.jpg
47574,47374,Juniperus,junipers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/222457266/medium.jpg
47620,47621,Lycopodium,ground and creeping clubmosses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/20805663/medium.jpg
47688,47689,Erodium,stork's-bills,genus,https://static.inaturalist.org/photos/3084700/medium.jpg
47701,47689,Geranium,geraniums and cranesbills,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/402530865/medium.jpg
47727,58321,Acer,maples,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/99147747/medium.jpg
47746,47747,Equisetum,horsetails,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/67590226/medium.jpg
47753,47754,Dryopteridaceae,shieldfern family,family,https://static.inaturalist.org/photos/161285165/medium.jpg
47758,47759,Oxalis,Woodsorrels,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/178040648/medium.jpg
47851,47852,Quercus,oaks,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/90880312/medium.jpg
47889,47890,Impatiens,balsams,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/231418781/medium.jpg
47933,47790,Circaea,enchanter's nightshades,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/61135411/medium.jpg
48071,48072,Sagittaria,Arrowheads,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/89848928/medium.jpg
48253,47374,Thuja,arborvitaes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/10015447/medium.jpg
48255,47562,Tsuga,hemlocks,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/605983/medium.jpg
48257,47562,Pseudotsuga,Douglas-firs,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11770154/medium.jpeg
48434,47754,Blechnaceae,Chain Fern Family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/190348520/medium.jpg
48437,47754,Pteridaceae,brake family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/8305/medium.jpg
48626,47790,Oenothera,"evening primroses, sundrops, and beeblossoms",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/3615404/medium.jpg
48686,48694,Typha,Cattails,genus,https://static.inaturalist.org/photos/640955/medium.jpg
48790,71417,Montia,Montias,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/354073635/medium.jpg
48933,48932,Polemonium,Jacob's ladders,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/85185782/medium.jpeg
49033,49035,Myrica,bog myrtles,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/23231745/medium.jpg
49144,47621,Huperzia,temperate firmosses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/251990902/medium.jpeg
49156,49155,Betula,birches,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/6293507/medium.jpg
49187,47852,Castanea,Chestnuts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/162532253/medium.jpg
49674,49041,Ceanothus,Ceanothus,genus,https://static.inaturalist.org/photos/115875111/medium.jpg
50829,50828,Viola,Violets,genus,https://static.inaturalist.org/photos/38746747/medium.jpg
51122,51121,Nymphaea,Waterlilies,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/8612205/medium.jpg
51338,51337,Limnanthes,Meadowfoams,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/27886/medium.jpg
51935,51937,Drosera,Sundews,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/61889240/medium.jpg
52152,48932,Phlox,phloxes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/28788281/medium.jpg
52470,52469,Philadelphus,mock oranges,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/83023833/medium.jpeg
52616,52615,Zostera,Eelgrasses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/35524456/medium.jpg
52643,52642,Juncus,Rushes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/403792468/medium.jpeg
52650,52649,Sarracenia,North American pitcher plants,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/56349988/medium.jpeg
52679,47754,Polypodiaceae,polypody family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/8304/medium.jpg
52682,47754,Dennstaedtiaceae,bracken family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/143677347/medium.jpeg
52689,781703,Sambucus,elders,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/149948792/medium.jpeg
52972,47790,Epilobium,willowherbs,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/16455/medium.jpg
52995,71417,Claytonia,spring beauties,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/8870/medium.jpg
52997,48932,Collomia,trumpets,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/12790537/medium.jpeg
53350,58321,Aesculus,buckeyes and horse-chestnuts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/277035469/medium.jpg
53352,49155,Alnus,alders,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/111091510/medium.jpg
53373,49155,Corylus,hazels,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/158366483/medium.jpg
53453,47567,Salix,Willows,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11846/medium.jpg
53782,53781,Humulus,Hops,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/16500/medium.jpg
53854,53855,Ilex,hollies,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/84984390/medium.jpg
54262,47562,Abies,firs,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/108627343/medium.jpeg
54331,54330,Tropaeolum,Nasturtiums,genus,https://static.inaturalist.org/photos/56170959/medium.jpeg
54495,54497,Juglans,Walnuts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/340610/medium.jpg
54774,781703,Viburnum,viburnums,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1089094/medium.JPG
55209,47555,Taxus brevifolia,Pacific yew,species,https://inaturalist-open-data.s3.amazonaws.com/photos/99338130/medium.jpeg
55796,52642,Luzula,woodrushes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/362795943/medium.jpg
56184,47754,Thelypteridaceae,marsh fern family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/72309/medium.gif
57280,57279,Ailanthus,ailanthuses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/100632055/medium.jpeg
57849,51121,Nuphar,yellow pond-lilies,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/31258607/medium.jpeg
57861,57860,Utricularia,Bladderworts,genus,https://static.inaturalist.org/photos/48651143/medium.jpg
58937,58935,Lythrum,Lythrum Loosestrifes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/41847224/medium.jpeg
58992,47365,Portulaca,purslanes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/179511327/medium.jpeg
59110,59109,Potamogeton,Pondweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/30550982/medium.jpg
60207,60205,Myriophyllum,Milfoils,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/265825659/medium.jpeg
60270,60266,Triglochin,Arrowgrasses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/59035806/medium.jpeg
61092,61091,Ruppia,widgeonweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/219507/medium.jpg
61117,48694,Sparganium,bur-reeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/15187/medium.jpg
61215,48932,Microsteris,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/117136991/medium.jpeg
61316,50313,Daphne,Daphnes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/55518212/medium.jpg
62316,47621,Lycopodiella,bog clubmosses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/158787245/medium.jpeg
63573,47562,Picea,spruces,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/10967638/medium.jpeg
63875,58771,Selaginella wallacei,Wallace's spikemoss,species,https://inaturalist-open-data.s3.amazonaws.com/photos/78629207/medium.jpg
63963,47539,Paxistima,Mountain-Lovers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/48990/medium.jpg
64662,47754,Aspleniaceae,spleenwort family,family,https://static.inaturalist.org/photos/92877566/medium.jpeg
64663,47754,Woodsiaceae,cliff ferns,family,https://static.inaturalist.org/photos/19618018/medium.jpg
64696,64695,Elaeagnus,oleasters,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/65337500/medium.jpg
69819,47733,Ligustrum,privets,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/126520804/medium.jpeg
72020,71408,Brasenia,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/422479/medium.jpg
72235,62369,Menyanthes,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/6099661/medium.jpg
72300,57860,Pinguicula,Butterworts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11172207/medium.jpeg
72346,71422,Scheuchzeria,pod-grasses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/149325932/medium.jpeg
72359,64695,Shepherdia,Buffaloberries,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/82156678/medium.jpeg
72409,71426,Triantha,sticky false asphodels,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/409656/medium.JPG
